1,min,185.6015625,185.6015625,185.6015625,185.6015625,185.6015625,185.6015625,185.6015625,185.6015625,185.6015625,185.6015625,185.6015625,185.6015625,185.6015625,185.6015625,185.6015625,185.6015625,185.6015625,185.6015625,185.6015625,185.6015625,185.6015625,185.6015625,185.6015625,185.6015625,185.6015625,185.6015625,185.6015625,185.6015625,185.6015625,185.6015625,185.6015625,185.6015625,185.6015625,185.6015625,185.6015625,185.6015625,185.6015625,185.6015625,185.6015625,185.6015625,185.6015625,185.6015625,185.6015625,185.6015625,185.6015625,185.6015625,185.6015625,185.6015625,185.6015625,185.6015625,185.6015625,185.6015625,185.6015625,185.6015625,185.6015625,185.6015625,185.6015625,185.6015625,185.6015625,185.6015625,185.6015625,185.6015625,185.6015625,185.6015625,185.6015625,185.6015625,185.6015625,185.6015625,185.6015625,185.6015625,185.6015625,185.6015625,185.6015625,185.6015625,185.6015625,185.6015625,185.6015625,185.6015625,185.6015625,185.6015625,185.6015625,185.6015625,185.6015625,185.6015625,185.6015625,185.6015625,185.6015625,185.6015625,185.6015625,185.6015625,185.6015625,185.6015625,185.6015625,185.6015625,185.6015625,185.6015625,185.6015625,185.6015625
2,max,185.6015625,184.6015625,184.6015625,184.6015625,184.6015625,184.6015625,184.6015625,184.6015625,184.6015625,184.6015625,184.6015625,184.6015625,184.6015625,184.6015625,184.6015625,184.6015625,184.6015625,184.6015625,184.6015625,184.6015625,184.6015625,184.6015625,184.6015625,184.6015625,184.6015625,184.6015625,184.6015625,184.6015625,184.6015625,184.6015625,184.6015625,184.6015625,184.6015625,184.6015625,184.6015625,184.6015625,184.6015625,184.6015625,184.6015625,184.6015625,184.6015625,184.6015625,184.6015625,184.6015625,184.6015625,184.6015625,184.6015625,184.6015625,184.6015625,184.6015625,184.6015625,184.6015625,184.6015625,184.6015625,184.6015625,184.6015625,184.6015625,184.6015625,184.6015625,184.6015625,184.6015625,184.6015625,184.6015625,184.6015625,184.6015625,184.6015625,184.6015625,184.6015625,184.6015625,184.6015625,184.6015625,184.6015625,184.6015625,184.6015625,184.6015625,184.6015625,184.6015625,184.6015625,184.6015625,184.6015625,184.6015625,184.6015625,184.6015625,184.6015625,184.6015625,184.6015625,184.6015625,184.6015625,184.6015625,184.6015625,184.6015625,184.6015625,184.6015625,184.6015625,184.6015625,184.6015625,184.6015625,184.6015625
3,covariance,185.6015625,184.6015625,768.65625,768.65625,768.65625,768.65625,768.65625,768.65625,768.65625,768.65625,768.65625,768.65625,768.65625,768.65625,768.65625,768.65625,768.65625,768.65625,768.65625,768.65625,768.65625,768.65625,768.65625,768.65625,768.65625,768.65625,768.65625,768.65625,768.65625,768.65625,768.65625,768.65625,768.65625,768.65625,768.65625,768.65625,768.65625,768.65625,768.65625,768.65625,768.65625,768.65625,768.65625,768.65625,768.65625,768.65625,768.65625,768.65625,768.65625,768.65625,768.65625,768.65625,768.65625,768.65625,768.65625,768.65625,768.65625,768.65625,768.65625,768.65625,768.65625,768.65625,768.65625,768.65625,768.65625,768.65625,768.65625,768.65625,768.65625,768.65625,768.65625,768.65625,768.65625,768.65625,768.65625,768.65625,768.65625,768.65625,768.65625,768.65625,768.65625,768.65625,768.65625,768.65625,768.65625,768.65625,768.65625,768.65625,768.65625,768.65625,768.65625,768.65625,768.65625,768.65625,768.65625,768.65625,768.65625,768.65625
4,durbinWatson,185.6015625,184.6015625,768.65625,558.225585938,558.225585938,558.225585938,558.225585938,558.225585938,558.225585938,558.225585938,558.225585938,558.225585938,558.225585938,558.225585938,558.225585938,558.225585938,558.225585938,558.225585938,558.225585938,558.225585938,558.225585938,558.225585938,558.225585938,558.225585938,558.225585938,558.225585938,558.225585938,558.225585938,558.225585938,558.225585938,558.225585938,558.225585938,558.225585938,558.225585938,558.225585938,558.225585938,558.225585938,558.225585938,558.225585938,558.225585938,558.225585938,558.225585938,558.225585938,558.225585938,558.225585938,558.225585938,558.225585938,558.225585938,558.225585938,558.225585938,558.225585938,558.225585938,558.225585938,558.225585938,558.225585938,558.225585938,558.225585938,558.225585938,558.225585938,558.225585938,558.225585938,558.225585938,558.225585938,558.225585938,558.225585938,558.225585938,558.225585938,558.225585938,558.225585938,558.225585938,558.225585938,558.225585938,558.225585938,558.225585938,558.225585938,558.225585938,558.225585938,558.225585938,558.225585938,558.225585938,558.225585938,558.225585938,558.225585938,558.225585938,558.225585938,558.225585938,558.225585938,558.225585938,558.225585938,558.225585938,558.225585938,558.225585938,558.225585938,558.225585938,558.225585938,558.225585938,558.225585938,558.225585938
5,lag1,185.6015625,184.6015625,768.65625,558.225585938,1086.63671875,1086.63671875,1086.63671875,1086.63671875,1086.63671875,1086.63671875,1086.63671875,1086.63671875,1086.63671875,1086.63671875,1086.63671875,1086.63671875,1086.63671875,1086.63671875,1086.63671875,1086.63671875,1086.63671875,1086.63671875,1086.63671875,1086.63671875,1086.63671875,1086.63671875,1086.63671875,1086.63671875,1086.63671875,1086.63671875,1086.63671875,1086.63671875,1086.63671875,1086.63671875,1086.63671875,1086.63671875,1086.63671875,1086.63671875,1086.63671875,1086.63671875,1086.63671875,1086.63671875,1086.63671875,1086.63671875,1086.63671875,1086.63671875,1086.63671875,1086.63671875,1086.63671875,1086.63671875,1086.63671875,1086.63671875,1086.63671875,1086.63671875,1086.63671875,1086.63671875,1086.63671875,1086.63671875,1086.63671875,1086.63671875,1086.63671875,1086.63671875,1086.63671875,1086.63671875,1086.63671875,1086.63671875,1086.63671875,1086.63671875,1086.63671875,1086.63671875,1086.63671875,1086.63671875,1086.63671875,1086.63671875,1086.63671875,1086.63671875,1086.63671875,1086.63671875,1086.63671875,1086.63671875,1086.63671875,1086.63671875,1086.63671875,1086.63671875,1086.63671875,1086.63671875,1086.63671875,1086.63671875,1086.63671875,1086.63671875,1086.63671875,1086.63671875,1086.63671875,1086.63671875,1086.63671875,1086.63671875,1086.63671875,1086.63671875
6,meanDeviation,185.6015625,184.6015625,768.65625,558.225585938,1086.63671875,240.419921875,240.419921875,240.419921875,240.419921875,240.419921875,240.419921875,240.419921875,240.419921875,240.419921875,240.419921875,240.419921875,240.419921875,240.419921875,240.419921875,240.419921875,240.419921875,240.419921875,240.419921875,240.419921875,240.419921875,240.419921875,240.419921875,240.419921875,240.419921875,240.419921875,240.419921875,240.419921875,240.419921875,240.419921875,240.419921875,240.419921875,240.419921875,240.419921875,240.419921875,240.419921875,240.419921875,240.419921875,240.419921875,240.419921875,240.419921875,240.419921875,240.419921875,240.419921875,240.419921875,240.419921875,240.419921875,240.419921875,240.419921875,240.419921875,240.419921875,240.419921875,240.419921875,240.419921875,240.419921875,240.419921875,240.419921875,240.419921875,240.419921875,240.419921875,240.419921875,240.419921875,240.419921875,240.419921875,240.419921875,240.419921875,240.419921875,240.419921875,240.419921875,240.419921875,240.419921875,240.419921875,240.419921875,240.419921875,240.419921875,240.419921875,240.419921875,240.419921875,240.419921875,240.419921875,240.419921875,240.419921875,240.419921875,240.419921875,240.419921875,240.419921875,240.419921875,240.419921875,240.419921875,240.419921875,240.419921875,240.419921875,240.419921875,240.419921875
7,product,185.6015625,184.6015625,768.65625,558.225585938,1086.63671875,240.419921875,110.247070312,110.247070312,110.247070312,110.247070312,110.247070312,110.247070312,110.247070312,110.247070312,110.247070312,110.247070312,110.247070312,110.247070312,110.247070312,110.247070312,110.247070312,110.247070312,110.247070312,110.247070312,110.247070312,110.247070312,110.247070312,110.247070312,110.247070312,110.247070312,110.247070312,110.247070312,110.247070312,110.247070312,110.247070312,110.247070312,110.247070312,110.247070312,110.247070312,110.247070312,110.247070312,110.247070312,110.247070312,110.247070312,110.247070312,110.247070312,110.247070312,110.247070312,110.247070312,110.247070312,110.247070312,110.247070312,110.247070312,110.247070312,110.247070312,110.247070312,110.247070312,110.247070312,110.247070312,110.247070312,110.247070312,110.247070312,110.247070312,110.247070312,110.247070312,110.247070312,110.247070312,110.247070312,110.247070312,110.247070312,110.247070312,110.247070312,110.247070312,110.247070312,110.247070312,110.247070312,110.247070312,110.247070312,110.247070312,110.247070312,110.247070312,110.247070312,110.247070312,110.247070312,110.247070312,110.247070312,110.247070312,110.247070312,110.247070312,110.247070312,110.247070312,110.247070312,110.247070312,110.247070312,110.247070312,110.247070312,110.247070312,110.247070312
8,weightedMean,185.6015625,184.6015625,768.65625,558.225585938,1086.63671875,240.419921875,110.247070312,275.607421875,275.607421875,275.607421875,275.607421875,275.607421875,275.607421875,275.607421875,275.607421875,275.607421875,275.607421875,275.607421875,275.607421875,275.607421875,275.607421875,275.607421875,275.607421875,275.607421875,275.607421875,275.607421875,275.607421875,275.607421875,275.607421875,275.607421875,275.607421875,275.607421875,275.607421875,275.607421875,275.607421875,275.607421875,275.607421875,275.607421875,275.607421875,275.607421875,275.607421875,275.607421875,275.607421875,275.607421875,275.607421875,275.607421875,275.607421875,275.607421875,275.607421875,275.607421875,275.607421875,275.607421875,275.607421875,275.607421875,275.607421875,275.607421875,275.607421875,275.607421875,275.607421875,275.607421875,275.607421875,275.607421875,275.607421875,275.607421875,275.607421875,275.607421875,275.607421875,275.607421875,275.607421875,275.607421875,275.607421875,275.607421875,275.607421875,275.607421875,275.607421875,275.607421875,275.607421875,275.607421875,275.607421875,275.607421875,275.607421875,275.607421875,275.607421875,275.607421875,275.607421875,275.607421875,275.607421875,275.607421875,275.607421875,275.607421875,275.607421875,275.607421875,275.607421875,275.607421875,275.607421875,275.607421875,275.607421875,275.607421875
9,autoCorrelation,185.6015625,184.6015625,768.65625,558.225585938,1086.63671875,240.419921875,110.247070312,275.607421875,512.19140625,512.19140625,512.19140625,512.19140625,512.19140625,512.19140625,512.19140625,512.19140625,512.19140625,512.19140625,512.19140625,512.19140625,512.19140625,512.19140625,512.19140625,512.19140625,512.19140625,512.19140625,512.19140625,512.19140625,512.19140625,512.19140625,512.19140625,512.19140625,512.19140625,512.19140625,512.19140625,512.19140625,512.19140625,512.19140625,512.19140625,512.19140625,512.19140625,512.19140625,512.19140625,512.19140625,512.19140625,512.19140625,512.19140625,512.19140625,512.19140625,512.19140625,512.19140625,512.19140625,512.19140625,512.19140625,512.19140625,512.19140625,512.19140625,512.19140625,512.19140625,512.19140625,512.19140625,512.19140625,512.19140625,512.19140625,512.19140625,512.19140625,512.19140625,512.19140625,512.19140625,512.19140625,512.19140625,512.19140625,512.19140625,512.19140625,512.19140625,512.19140625,512.19140625,512.19140625,512.19140625,512.19140625,512.19140625,512.19140625,512.19140625,512.19140625,512.19140625,512.19140625,512.19140625,512.19140625,512.19140625,512.19140625,512.19140625,512.19140625,512.19140625,512.19140625,512.19140625,512.19140625,512.19140625,512.19140625
10,binarySearchFromTo,185.6015625,184.6015625,768.65625,558.225585938,1086.63671875,240.419921875,110.247070312,275.607421875,512.19140625,403.2265625,403.2265625,403.2265625,403.2265625,403.2265625,403.2265625,403.2265625,403.2265625,403.2265625,403.2265625,403.2265625,403.2265625,403.2265625,403.2265625,403.2265625,403.2265625,403.2265625,403.2265625,403.2265625,403.2265625,403.2265625,403.2265625,403.2265625,403.2265625,403.2265625,403.2265625,403.2265625,403.2265625,403.2265625,403.2265625,403.2265625,403.2265625,403.2265625,403.2265625,403.2265625,403.2265625,403.2265625,403.2265625,403.2265625,403.2265625,403.2265625,403.2265625,403.2265625,403.2265625,403.2265625,403.2265625,403.2265625,403.2265625,403.2265625,403.2265625,403.2265625,403.2265625,403.2265625,403.2265625,403.2265625,403.2265625,403.2265625,403.2265625,403.2265625,403.2265625,403.2265625,403.2265625,403.2265625,403.2265625,403.2265625,403.2265625,403.2265625,403.2265625,403.2265625,403.2265625,403.2265625,403.2265625,403.2265625,403.2265625,403.2265625,403.2265625,403.2265625,403.2265625,403.2265625,403.2265625,403.2265625,403.2265625,403.2265625,403.2265625,403.2265625,403.2265625,403.2265625,403.2265625,403.2265625
