1,min,240.412683571,240.412683571,240.412683571,240.412683571,240.412683571,240.412683571,240.412683571,240.412683571,240.412683571,240.412683571,240.412683571,240.412683571,240.412683571,240.412683571,240.412683571,240.412683571,240.412683571,240.412683571,240.412683571,240.412683571,240.412683571,240.412683571,240.412683571,240.412683571,240.412683571,240.412683571,240.412683571,240.412683571,240.412683571,240.412683571,240.412683571,240.412683571,240.412683571,240.412683571,240.412683571,240.412683571,240.412683571,240.412683571,240.412683571,240.412683571,240.412683571,240.412683571,240.412683571,240.412683571,240.412683571,240.412683571,240.412683571,240.412683571,240.412683571,240.412683571,240.412683571,240.412683571,240.412683571,240.412683571,240.412683571,240.412683571,240.412683571,240.412683571,240.412683571,240.412683571,240.412683571,240.412683571,240.412683571,240.412683571,240.412683571,240.412683571,240.412683571,240.412683571,240.412683571,240.412683571,240.412683571,240.412683571,240.412683571,240.412683571,240.412683571,240.412683571,240.412683571,240.412683571,240.412683571,240.412683571,240.412683571,240.412683571,240.412683571,240.412683571,240.412683571,240.412683571,240.412683571,240.412683571,240.412683571,240.412683571,240.412683571,240.412683571,240.412683571,240.412683571,240.412683571,240.412683571,240.412683571,240.412683571
2,max,240.412683571,238.812683571,238.812683571,238.812683571,238.812683571,238.812683571,238.812683571,238.812683571,238.812683571,238.812683571,238.812683571,238.812683571,238.812683571,238.812683571,238.812683571,238.812683571,238.812683571,238.812683571,238.812683571,238.812683571,238.812683571,238.812683571,238.812683571,238.812683571,238.812683571,238.812683571,238.812683571,238.812683571,238.812683571,238.812683571,238.812683571,238.812683571,238.812683571,238.812683571,238.812683571,238.812683571,238.812683571,238.812683571,238.812683571,238.812683571,238.812683571,238.812683571,238.812683571,238.812683571,238.812683571,238.812683571,238.812683571,238.812683571,238.812683571,238.812683571,238.812683571,238.812683571,238.812683571,238.812683571,238.812683571,238.812683571,238.812683571,238.812683571,238.812683571,238.812683571,238.812683571,238.812683571,238.812683571,238.812683571,238.812683571,238.812683571,238.812683571,238.812683571,238.812683571,238.812683571,238.812683571,238.812683571,238.812683571,238.812683571,238.812683571,238.812683571,238.812683571,238.812683571,238.812683571,238.812683571,238.812683571,238.812683571,238.812683571,238.812683571,238.812683571,238.812683571,238.812683571,238.812683571,238.812683571,238.812683571,238.812683571,238.812683571,238.812683571,238.812683571,238.812683571,238.812683571,238.812683571,238.812683571
3,covariance,240.412683571,238.812683571,853.0246272,853.0246272,853.0246272,853.0246272,853.0246272,853.0246272,853.0246272,853.0246272,853.0246272,853.0246272,853.0246272,853.0246272,853.0246272,853.0246272,853.0246272,853.0246272,853.0246272,853.0246272,853.0246272,853.0246272,853.0246272,853.0246272,853.0246272,853.0246272,853.0246272,853.0246272,853.0246272,853.0246272,853.0246272,853.0246272,853.0246272,853.0246272,853.0246272,853.0246272,853.0246272,853.0246272,853.0246272,853.0246272,853.0246272,853.0246272,853.0246272,853.0246272,853.0246272,853.0246272,853.0246272,853.0246272,853.0246272,853.0246272,853.0246272,853.0246272,853.0246272,853.0246272,853.0246272,853.0246272,853.0246272,853.0246272,853.0246272,853.0246272,853.0246272,853.0246272,853.0246272,853.0246272,853.0246272,853.0246272,853.0246272,853.0246272,853.0246272,853.0246272,853.0246272,853.0246272,853.0246272,853.0246272,853.0246272,853.0246272,853.0246272,853.0246272,853.0246272,853.0246272,853.0246272,853.0246272,853.0246272,853.0246272,853.0246272,853.0246272,853.0246272,853.0246272,853.0246272,853.0246272,853.0246272,853.0246272,853.0246272,853.0246272,853.0246272,853.0246272,853.0246272,853.0246272
4,durbinWatson,240.412683571,238.812683571,853.0246272,625.30258176,625.30258176,625.30258176,625.30258176,625.30258176,625.30258176,625.30258176,625.30258176,625.30258176,625.30258176,625.30258176,625.30258176,625.30258176,625.30258176,625.30258176,625.30258176,625.30258176,625.30258176,625.30258176,625.30258176,625.30258176,625.30258176,625.30258176,625.30258176,625.30258176,625.30258176,625.30258176,625.30258176,625.30258176,625.30258176,625.30258176,625.30258176,625.30258176,625.30258176,625.30258176,625.30258176,625.30258176,625.30258176,625.30258176,625.30258176,625.30258176,625.30258176,625.30258176,625.30258176,625.30258176,625.30258176,625.30258176,625.30258176,625.30258176,625.30258176,625.30258176,625.30258176,625.30258176,625.30258176,625.30258176,625.30258176,625.30258176,625.30258176,625.30258176,625.30258176,625.30258176,625.30258176,625.30258176,625.30258176,625.30258176,625.30258176,625.30258176,625.30258176,625.30258176,625.30258176,625.30258176,625.30258176,625.30258176,625.30258176,625.30258176,625.30258176,625.30258176,625.30258176,625.30258176,625.30258176,625.30258176,625.30258176,625.30258176,625.30258176,625.30258176,625.30258176,625.30258176,625.30258176,625.30258176,625.30258176,625.30258176,625.30258176,625.30258176,625.30258176,625.30258176
5,lag1,240.412683571,238.812683571,853.0246272,625.30258176,1206.44250173,1206.44250173,1206.44250173,1206.44250173,1206.44250173,1206.44250173,1206.44250173,1206.44250173,1206.44250173,1206.44250173,1206.44250173,1206.44250173,1206.44250173,1206.44250173,1206.44250173,1206.44250173,1206.44250173,1206.44250173,1206.44250173,1206.44250173,1206.44250173,1206.44250173,1206.44250173,1206.44250173,1206.44250173,1206.44250173,1206.44250173,1206.44250173,1206.44250173,1206.44250173,1206.44250173,1206.44250173,1206.44250173,1206.44250173,1206.44250173,1206.44250173,1206.44250173,1206.44250173,1206.44250173,1206.44250173,1206.44250173,1206.44250173,1206.44250173,1206.44250173,1206.44250173,1206.44250173,1206.44250173,1206.44250173,1206.44250173,1206.44250173,1206.44250173,1206.44250173,1206.44250173,1206.44250173,1206.44250173,1206.44250173,1206.44250173,1206.44250173,1206.44250173,1206.44250173,1206.44250173,1206.44250173,1206.44250173,1206.44250173,1206.44250173,1206.44250173,1206.44250173,1206.44250173,1206.44250173,1206.44250173,1206.44250173,1206.44250173,1206.44250173,1206.44250173,1206.44250173,1206.44250173,1206.44250173,1206.44250173,1206.44250173,1206.44250173,1206.44250173,1206.44250173,1206.44250173,1206.44250173,1206.44250173,1206.44250173,1206.44250173,1206.44250173,1206.44250173,1206.44250173,1206.44250173,1206.44250173,1206.44250173,1206.44250173
6,meanDeviation,240.412683571,238.812683571,853.0246272,625.30258176,1206.44250173,283.515458867,283.515458867,283.515458867,283.515458867,283.515458867,283.515458867,283.515458867,283.515458867,283.515458867,283.515458867,283.515458867,283.515458867,283.515458867,283.515458867,283.515458867,283.515458867,283.515458867,283.515458867,283.515458867,283.515458867,283.515458867,283.515458867,283.515458867,283.515458867,283.515458867,283.515458867,283.515458867,283.515458867,283.515458867,283.515458867,283.515458867,283.515458867,283.515458867,283.515458867,283.515458867,283.515458867,283.515458867,283.515458867,283.515458867,283.515458867,283.515458867,283.515458867,283.515458867,283.515458867,283.515458867,283.515458867,283.515458867,283.515458867,283.515458867,283.515458867,283.515458867,283.515458867,283.515458867,283.515458867,283.515458867,283.515458867,283.515458867,283.515458867,283.515458867,283.515458867,283.515458867,283.515458867,283.515458867,283.515458867,283.515458867,283.515458867,283.515458867,283.515458867,283.515458867,283.515458867,283.515458867,283.515458867,283.515458867,283.515458867,283.515458867,283.515458867,283.515458867,283.515458867,283.515458867,283.515458867,283.515458867,283.515458867,283.515458867,283.515458867,283.515458867,283.515458867,283.515458867,283.515458867,283.515458867,283.515458867,283.515458867,283.515458867,283.515458867
7,product,240.412683571,238.812683571,853.0246272,625.30258176,1206.44250173,283.515458867,138.045251174,138.045251174,138.045251174,138.045251174,138.045251174,138.045251174,138.045251174,138.045251174,138.045251174,138.045251174,138.045251174,138.045251174,138.045251174,138.045251174,138.045251174,138.045251174,138.045251174,138.045251174,138.045251174,138.045251174,138.045251174,138.045251174,138.045251174,138.045251174,138.045251174,138.045251174,138.045251174,138.045251174,138.045251174,138.045251174,138.045251174,138.045251174,138.045251174,138.045251174,138.045251174,138.045251174,138.045251174,138.045251174,138.045251174,138.045251174,138.045251174,138.045251174,138.045251174,138.045251174,138.045251174,138.045251174,138.045251174,138.045251174,138.045251174,138.045251174,138.045251174,138.045251174,138.045251174,138.045251174,138.045251174,138.045251174,138.045251174,138.045251174,138.045251174,138.045251174,138.045251174,138.045251174,138.045251174,138.045251174,138.045251174,138.045251174,138.045251174,138.045251174,138.045251174,138.045251174,138.045251174,138.045251174,138.045251174,138.045251174,138.045251174,138.045251174,138.045251174,138.045251174,138.045251174,138.045251174,138.045251174,138.045251174,138.045251174,138.045251174,138.045251174,138.045251174,138.045251174,138.045251174,138.045251174,138.045251174,138.045251174,138.045251174
8,weightedMean,240.412683571,238.812683571,853.0246272,625.30258176,1206.44250173,283.515458867,138.045251174,322.317058867,322.317058867,322.317058867,322.317058867,322.317058867,322.317058867,322.317058867,322.317058867,322.317058867,322.317058867,322.317058867,322.317058867,322.317058867,322.317058867,322.317058867,322.317058867,322.317058867,322.317058867,322.317058867,322.317058867,322.317058867,322.317058867,322.317058867,322.317058867,322.317058867,322.317058867,322.317058867,322.317058867,322.317058867,322.317058867,322.317058867,322.317058867,322.317058867,322.317058867,322.317058867,322.317058867,322.317058867,322.317058867,322.317058867,322.317058867,322.317058867,322.317058867,322.317058867,322.317058867,322.317058867,322.317058867,322.317058867,322.317058867,322.317058867,322.317058867,322.317058867,322.317058867,322.317058867,322.317058867,322.317058867,322.317058867,322.317058867,322.317058867,322.317058867,322.317058867,322.317058867,322.317058867,322.317058867,322.317058867,322.317058867,322.317058867,322.317058867,322.317058867,322.317058867,322.317058867,322.317058867,322.317058867,322.317058867,322.317058867,322.317058867,322.317058867,322.317058867,322.317058867,322.317058867,322.317058867,322.317058867,322.317058867,322.317058867,322.317058867,322.317058867,322.317058867,322.317058867,322.317058867,322.317058867,322.317058867,322.317058867
9,autoCorrelation,240.412683571,238.812683571,853.0246272,625.30258176,1206.44250173,283.515458867,138.045251174,322.317058867,579.933334118,579.933334118,579.933334118,579.933334118,579.933334118,579.933334118,579.933334118,579.933334118,579.933334118,579.933334118,579.933334118,579.933334118,579.933334118,579.933334118,579.933334118,579.933334118,579.933334118,579.933334118,579.933334118,579.933334118,579.933334118,579.933334118,579.933334118,579.933334118,579.933334118,579.933334118,579.933334118,579.933334118,579.933334118,579.933334118,579.933334118,579.933334118,579.933334118,579.933334118,579.933334118,579.933334118,579.933334118,579.933334118,579.933334118,579.933334118,579.933334118,579.933334118,579.933334118,579.933334118,579.933334118,579.933334118,579.933334118,579.933334118,579.933334118,579.933334118,579.933334118,579.933334118,579.933334118,579.933334118,579.933334118,579.933334118,579.933334118,579.933334118,579.933334118,579.933334118,579.933334118,579.933334118,579.933334118,579.933334118,579.933334118,579.933334118,579.933334118,579.933334118,579.933334118,579.933334118,579.933334118,579.933334118,579.933334118,579.933334118,579.933334118,579.933334118,579.933334118,579.933334118,579.933334118,579.933334118,579.933334118,579.933334118,579.933334118,579.933334118,579.933334118,579.933334118,579.933334118,579.933334118,579.933334118,579.933334118
10,binarySearchFromTo,240.412683571,238.812683571,853.0246272,625.30258176,1206.44250173,283.515458867,138.045251174,322.317058867,579.933334118,535.306075443,535.306075443,535.306075443,535.306075443,535.306075443,535.306075443,535.306075443,535.306075443,535.306075443,535.306075443,535.306075443,535.306075443,535.306075443,535.306075443,535.306075443,535.306075443,535.306075443,535.306075443,535.306075443,535.306075443,535.306075443,535.306075443,535.306075443,535.306075443,535.306075443,535.306075443,535.306075443,535.306075443,535.306075443,535.306075443,535.306075443,535.306075443,535.306075443,535.306075443,535.306075443,535.306075443,535.306075443,535.306075443,535.306075443,535.306075443,535.306075443,535.306075443,535.306075443,535.306075443,535.306075443,535.306075443,535.306075443,535.306075443,535.306075443,535.306075443,535.306075443,535.306075443,535.306075443,535.306075443,535.306075443,535.306075443,535.306075443,535.306075443,535.306075443,535.306075443,535.306075443,535.306075443,535.306075443,535.306075443,535.306075443,535.306075443,535.306075443,535.306075443,535.306075443,535.306075443,535.306075443,535.306075443,535.306075443,535.306075443,535.306075443,535.306075443,535.306075443,535.306075443,535.306075443,535.306075443,535.306075443,535.306075443,535.306075443,535.306075443,535.306075443,535.306075443,535.306075443,535.306075443,535.306075443
