1,min,194.809693389,194.809693389,194.809693389,194.809693389,194.809693389,194.809693389,194.809693389,194.809693389,194.809693389,194.809693389,194.809693389,194.809693389,194.809693389,194.809693389,194.809693389,194.809693389,194.809693389,194.809693389,194.809693389,194.809693389,194.809693389,194.809693389,194.809693389,194.809693389,194.809693389,194.809693389,194.809693389,194.809693389,194.809693389,194.809693389,194.809693389,194.809693389,194.809693389,194.809693389,194.809693389,194.809693389,194.809693389,194.809693389,194.809693389,194.809693389,194.809693389,194.809693389,194.809693389,194.809693389,194.809693389,194.809693389,194.809693389,194.809693389,194.809693389,194.809693389,194.809693389,194.809693389,194.809693389,194.809693389,194.809693389,194.809693389,194.809693389,194.809693389,194.809693389,194.809693389,194.809693389,194.809693389,194.809693389,194.809693389,194.809693389,194.809693389,194.809693389,194.809693389,194.809693389,194.809693389,194.809693389,194.809693389,194.809693389,194.809693389,194.809693389,194.809693389,194.809693389,194.809693389,194.809693389,194.809693389,194.809693389,194.809693389,194.809693389,194.809693389,194.809693389,194.809693389,194.809693389,194.809693389,194.809693389,194.809693389,194.809693389,194.809693389,194.809693389,194.809693389,194.809693389,194.809693389,194.809693389,194.809693389
2,max,194.809693389,193.609693389,193.609693389,193.609693389,193.609693389,193.609693389,193.609693389,193.609693389,193.609693389,193.609693389,193.609693389,193.609693389,193.609693389,193.609693389,193.609693389,193.609693389,193.609693389,193.609693389,193.609693389,193.609693389,193.609693389,193.609693389,193.609693389,193.609693389,193.609693389,193.609693389,193.609693389,193.609693389,193.609693389,193.609693389,193.609693389,193.609693389,193.609693389,193.609693389,193.609693389,193.609693389,193.609693389,193.609693389,193.609693389,193.609693389,193.609693389,193.609693389,193.609693389,193.609693389,193.609693389,193.609693389,193.609693389,193.609693389,193.609693389,193.609693389,193.609693389,193.609693389,193.609693389,193.609693389,193.609693389,193.609693389,193.609693389,193.609693389,193.609693389,193.609693389,193.609693389,193.609693389,193.609693389,193.609693389,193.609693389,193.609693389,193.609693389,193.609693389,193.609693389,193.609693389,193.609693389,193.609693389,193.609693389,193.609693389,193.609693389,193.609693389,193.609693389,193.609693389,193.609693389,193.609693389,193.609693389,193.609693389,193.609693389,193.609693389,193.609693389,193.609693389,193.609693389,193.609693389,193.609693389,193.609693389,193.609693389,193.609693389,193.609693389,193.609693389,193.609693389,193.609693389,193.609693389,193.609693389
3,covariance,194.809693389,193.609693389,785.571185664,785.571185664,785.571185664,785.571185664,785.571185664,785.571185664,785.571185664,785.571185664,785.571185664,785.571185664,785.571185664,785.571185664,785.571185664,785.571185664,785.571185664,785.571185664,785.571185664,785.571185664,785.571185664,785.571185664,785.571185664,785.571185664,785.571185664,785.571185664,785.571185664,785.571185664,785.571185664,785.571185664,785.571185664,785.571185664,785.571185664,785.571185664,785.571185664,785.571185664,785.571185664,785.571185664,785.571185664,785.571185664,785.571185664,785.571185664,785.571185664,785.571185664,785.571185664,785.571185664,785.571185664,785.571185664,785.571185664,785.571185664,785.571185664,785.571185664,785.571185664,785.571185664,785.571185664,785.571185664,785.571185664,785.571185664,785.571185664,785.571185664,785.571185664,785.571185664,785.571185664,785.571185664,785.571185664,785.571185664,785.571185664,785.571185664,785.571185664,785.571185664,785.571185664,785.571185664,785.571185664,785.571185664,785.571185664,785.571185664,785.571185664,785.571185664,785.571185664,785.571185664,785.571185664,785.571185664,785.571185664,785.571185664,785.571185664,785.571185664,785.571185664,785.571185664,785.571185664,785.571185664,785.571185664,785.571185664,785.571185664,785.571185664,785.571185664,785.571185664,785.571185664,785.571185664
4,durbinWatson,194.809693389,193.609693389,785.571185664,571.43325184,571.43325184,571.43325184,571.43325184,571.43325184,571.43325184,571.43325184,571.43325184,571.43325184,571.43325184,571.43325184,571.43325184,571.43325184,571.43325184,571.43325184,571.43325184,571.43325184,571.43325184,571.43325184,571.43325184,571.43325184,571.43325184,571.43325184,571.43325184,571.43325184,571.43325184,571.43325184,571.43325184,571.43325184,571.43325184,571.43325184,571.43325184,571.43325184,571.43325184,571.43325184,571.43325184,571.43325184,571.43325184,571.43325184,571.43325184,571.43325184,571.43325184,571.43325184,571.43325184,571.43325184,571.43325184,571.43325184,571.43325184,571.43325184,571.43325184,571.43325184,571.43325184,571.43325184,571.43325184,571.43325184,571.43325184,571.43325184,571.43325184,571.43325184,571.43325184,571.43325184,571.43325184,571.43325184,571.43325184,571.43325184,571.43325184,571.43325184,571.43325184,571.43325184,571.43325184,571.43325184,571.43325184,571.43325184,571.43325184,571.43325184,571.43325184,571.43325184,571.43325184,571.43325184,571.43325184,571.43325184,571.43325184,571.43325184,571.43325184,571.43325184,571.43325184,571.43325184,571.43325184,571.43325184,571.43325184,571.43325184,571.43325184,571.43325184,571.43325184,571.43325184
5,lag1,194.809693389,193.609693389,785.571185664,571.43325184,1112.07661865,1112.07661865,1112.07661865,1112.07661865,1112.07661865,1112.07661865,1112.07661865,1112.07661865,1112.07661865,1112.07661865,1112.07661865,1112.07661865,1112.07661865,1112.07661865,1112.07661865,1112.07661865,1112.07661865,1112.07661865,1112.07661865,1112.07661865,1112.07661865,1112.07661865,1112.07661865,1112.07661865,1112.07661865,1112.07661865,1112.07661865,1112.07661865,1112.07661865,1112.07661865,1112.07661865,1112.07661865,1112.07661865,1112.07661865,1112.07661865,1112.07661865,1112.07661865,1112.07661865,1112.07661865,1112.07661865,1112.07661865,1112.07661865,1112.07661865,1112.07661865,1112.07661865,1112.07661865,1112.07661865,1112.07661865,1112.07661865,1112.07661865,1112.07661865,1112.07661865,1112.07661865,1112.07661865,1112.07661865,1112.07661865,1112.07661865,1112.07661865,1112.07661865,1112.07661865,1112.07661865,1112.07661865,1112.07661865,1112.07661865,1112.07661865,1112.07661865,1112.07661865,1112.07661865,1112.07661865,1112.07661865,1112.07661865,1112.07661865,1112.07661865,1112.07661865,1112.07661865,1112.07661865,1112.07661865,1112.07661865,1112.07661865,1112.07661865,1112.07661865,1112.07661865,1112.07661865,1112.07661865,1112.07661865,1112.07661865,1112.07661865,1112.07661865,1112.07661865,1112.07661865,1112.07661865,1112.07661865,1112.07661865,1112.07661865
6,meanDeviation,194.809693389,193.609693389,785.571185664,571.43325184,1112.07661865,248.395141325,248.395141325,248.395141325,248.395141325,248.395141325,248.395141325,248.395141325,248.395141325,248.395141325,248.395141325,248.395141325,248.395141325,248.395141325,248.395141325,248.395141325,248.395141325,248.395141325,248.395141325,248.395141325,248.395141325,248.395141325,248.395141325,248.395141325,248.395141325,248.395141325,248.395141325,248.395141325,248.395141325,248.395141325,248.395141325,248.395141325,248.395141325,248.395141325,248.395141325,248.395141325,248.395141325,248.395141325,248.395141325,248.395141325,248.395141325,248.395141325,248.395141325,248.395141325,248.395141325,248.395141325,248.395141325,248.395141325,248.395141325,248.395141325,248.395141325,248.395141325,248.395141325,248.395141325,248.395141325,248.395141325,248.395141325,248.395141325,248.395141325,248.395141325,248.395141325,248.395141325,248.395141325,248.395141325,248.395141325,248.395141325,248.395141325,248.395141325,248.395141325,248.395141325,248.395141325,248.395141325,248.395141325,248.395141325,248.395141325,248.395141325,248.395141325,248.395141325,248.395141325,248.395141325,248.395141325,248.395141325,248.395141325,248.395141325,248.395141325,248.395141325,248.395141325,248.395141325,248.395141325,248.395141325,248.395141325,248.395141325,248.395141325,248.395141325
7,product,194.809693389,193.609693389,785.571185664,571.43325184,1112.07661865,248.395141325,115.46822441,115.46822441,115.46822441,115.46822441,115.46822441,115.46822441,115.46822441,115.46822441,115.46822441,115.46822441,115.46822441,115.46822441,115.46822441,115.46822441,115.46822441,115.46822441,115.46822441,115.46822441,115.46822441,115.46822441,115.46822441,115.46822441,115.46822441,115.46822441,115.46822441,115.46822441,115.46822441,115.46822441,115.46822441,115.46822441,115.46822441,115.46822441,115.46822441,115.46822441,115.46822441,115.46822441,115.46822441,115.46822441,115.46822441,115.46822441,115.46822441,115.46822441,115.46822441,115.46822441,115.46822441,115.46822441,115.46822441,115.46822441,115.46822441,115.46822441,115.46822441,115.46822441,115.46822441,115.46822441,115.46822441,115.46822441,115.46822441,115.46822441,115.46822441,115.46822441,115.46822441,115.46822441,115.46822441,115.46822441,115.46822441,115.46822441,115.46822441,115.46822441,115.46822441,115.46822441,115.46822441,115.46822441,115.46822441,115.46822441,115.46822441,115.46822441,115.46822441,115.46822441,115.46822441,115.46822441,115.46822441,115.46822441,115.46822441,115.46822441,115.46822441,115.46822441,115.46822441,115.46822441,115.46822441,115.46822441,115.46822441,115.46822441
8,weightedMean,194.809693389,193.609693389,785.571185664,571.43325184,1112.07661865,248.395141325,115.46822441,284.660741325,284.660741325,284.660741325,284.660741325,284.660741325,284.660741325,284.660741325,284.660741325,284.660741325,284.660741325,284.660741325,284.660741325,284.660741325,284.660741325,284.660741325,284.660741325,284.660741325,284.660741325,284.660741325,284.660741325,284.660741325,284.660741325,284.660741325,284.660741325,284.660741325,284.660741325,284.660741325,284.660741325,284.660741325,284.660741325,284.660741325,284.660741325,284.660741325,284.660741325,284.660741325,284.660741325,284.660741325,284.660741325,284.660741325,284.660741325,284.660741325,284.660741325,284.660741325,284.660741325,284.660741325,284.660741325,284.660741325,284.660741325,284.660741325,284.660741325,284.660741325,284.660741325,284.660741325,284.660741325,284.660741325,284.660741325,284.660741325,284.660741325,284.660741325,284.660741325,284.660741325,284.660741325,284.660741325,284.660741325,284.660741325,284.660741325,284.660741325,284.660741325,284.660741325,284.660741325,284.660741325,284.660741325,284.660741325,284.660741325,284.660741325,284.660741325,284.660741325,284.660741325,284.660741325,284.660741325,284.660741325,284.660741325,284.660741325,284.660741325,284.660741325,284.660741325,284.660741325,284.660741325,284.660741325,284.660741325,284.660741325
9,autoCorrelation,194.809693389,193.609693389,785.571185664,571.43325184,1112.07661865,248.395141325,115.46822441,284.660741325,525.24410537,525.24410537,525.24410537,525.24410537,525.24410537,525.24410537,525.24410537,525.24410537,525.24410537,525.24410537,525.24410537,525.24410537,525.24410537,525.24410537,525.24410537,525.24410537,525.24410537,525.24410537,525.24410537,525.24410537,525.24410537,525.24410537,525.24410537,525.24410537,525.24410537,525.24410537,525.24410537,525.24410537,525.24410537,525.24410537,525.24410537,525.24410537,525.24410537,525.24410537,525.24410537,525.24410537,525.24410537,525.24410537,525.24410537,525.24410537,525.24410537,525.24410537,525.24410537,525.24410537,525.24410537,525.24410537,525.24410537,525.24410537,525.24410537,525.24410537,525.24410537,525.24410537,525.24410537,525.24410537,525.24410537,525.24410537,525.24410537,525.24410537,525.24410537,525.24410537,525.24410537,525.24410537,525.24410537,525.24410537,525.24410537,525.24410537,525.24410537,525.24410537,525.24410537,525.24410537,525.24410537,525.24410537,525.24410537,525.24410537,525.24410537,525.24410537,525.24410537,525.24410537,525.24410537,525.24410537,525.24410537,525.24410537,525.24410537,525.24410537,525.24410537,525.24410537,525.24410537,525.24410537,525.24410537,525.24410537
10,binarySearchFromTo,194.809693389,193.609693389,785.571185664,571.43325184,1112.07661865,248.395141325,115.46822441,284.660741325,525.24410537,426.424849101,426.424849101,426.424849101,426.424849101,426.424849101,426.424849101,426.424849101,426.424849101,426.424849101,426.424849101,426.424849101,426.424849101,426.424849101,426.424849101,426.424849101,426.424849101,426.424849101,426.424849101,426.424849101,426.424849101,426.424849101,426.424849101,426.424849101,426.424849101,426.424849101,426.424849101,426.424849101,426.424849101,426.424849101,426.424849101,426.424849101,426.424849101,426.424849101,426.424849101,426.424849101,426.424849101,426.424849101,426.424849101,426.424849101,426.424849101,426.424849101,426.424849101,426.424849101,426.424849101,426.424849101,426.424849101,426.424849101,426.424849101,426.424849101,426.424849101,426.424849101,426.424849101,426.424849101,426.424849101,426.424849101,426.424849101,426.424849101,426.424849101,426.424849101,426.424849101,426.424849101,426.424849101,426.424849101,426.424849101,426.424849101,426.424849101,426.424849101,426.424849101,426.424849101,426.424849101,426.424849101,426.424849101,426.424849101,426.424849101,426.424849101,426.424849101,426.424849101,426.424849101,426.424849101,426.424849101,426.424849101,426.424849101,426.424849101,426.424849101,426.424849101,426.424849101,426.424849101,426.424849101,426.424849101
