1,min,172.982705971,172.982705971,172.982705971,172.982705971,172.982705971,172.982705971,172.982705971,172.982705971,172.982705971,172.982705971,172.982705971,172.982705971,172.982705971,172.982705971,172.982705971,172.982705971,172.982705971,172.982705971,172.982705971,172.982705971,172.982705971,172.982705971,172.982705971,172.982705971,172.982705971,172.982705971,172.982705971,172.982705971,172.982705971,172.982705971,172.982705971,172.982705971,172.982705971,172.982705971,172.982705971,172.982705971,172.982705971,172.982705971,172.982705971,172.982705971,172.982705971,172.982705971,172.982705971,172.982705971,172.982705971,172.982705971,172.982705971,172.982705971,172.982705971,172.982705971,172.982705971,172.982705971,172.982705971,172.982705971,172.982705971,172.982705971,172.982705971,172.982705971,172.982705971,172.982705971,172.982705971,172.982705971,172.982705971,172.982705971,172.982705971,172.982705971,172.982705971,172.982705971,172.982705971,172.982705971,172.982705971,172.982705971,172.982705971,172.982705971,172.982705971,172.982705971,172.982705971,172.982705971,172.982705971,172.982705971,172.982705971,172.982705971,172.982705971,172.982705971,172.982705971,172.982705971,172.982705971,172.982705971,172.982705971,172.982705971,172.982705971,172.982705971,172.982705971,172.982705971,172.982705971,172.982705971,172.982705971,172.982705971
2,max,172.982705971,172.582705971,172.582705971,172.582705971,172.582705971,172.582705971,172.582705971,172.582705971,172.582705971,172.582705971,172.582705971,172.582705971,172.582705971,172.582705971,172.582705971,172.582705971,172.582705971,172.582705971,172.582705971,172.582705971,172.582705971,172.582705971,172.582705971,172.582705971,172.582705971,172.582705971,172.582705971,172.582705971,172.582705971,172.582705971,172.582705971,172.582705971,172.582705971,172.582705971,172.582705971,172.582705971,172.582705971,172.582705971,172.582705971,172.582705971,172.582705971,172.582705971,172.582705971,172.582705971,172.582705971,172.582705971,172.582705971,172.582705971,172.582705971,172.582705971,172.582705971,172.582705971,172.582705971,172.582705971,172.582705971,172.582705971,172.582705971,172.582705971,172.582705971,172.582705971,172.582705971,172.582705971,172.582705971,172.582705971,172.582705971,172.582705971,172.582705971,172.582705971,172.582705971,172.582705971,172.582705971,172.582705971,172.582705971,172.582705971,172.582705971,172.582705971,172.582705971,172.582705971,172.582705971,172.582705971,172.582705971,172.582705971,172.582705971,172.582705971,172.582705971,172.582705971,172.582705971,172.582705971,172.582705971,172.582705971,172.582705971,172.582705971,172.582705971,172.582705971,172.582705971,172.582705971,172.582705971,172.582705971
3,covariance,172.982705971,172.582705971,740.212399104,740.212399104,740.212399104,740.212399104,740.212399104,740.212399104,740.212399104,740.212399104,740.212399104,740.212399104,740.212399104,740.212399104,740.212399104,740.212399104,740.212399104,740.212399104,740.212399104,740.212399104,740.212399104,740.212399104,740.212399104,740.212399104,740.212399104,740.212399104,740.212399104,740.212399104,740.212399104,740.212399104,740.212399104,740.212399104,740.212399104,740.212399104,740.212399104,740.212399104,740.212399104,740.212399104,740.212399104,740.212399104,740.212399104,740.212399104,740.212399104,740.212399104,740.212399104,740.212399104,740.212399104,740.212399104,740.212399104,740.212399104,740.212399104,740.212399104,740.212399104,740.212399104,740.212399104,740.212399104,740.212399104,740.212399104,740.212399104,740.212399104,740.212399104,740.212399104,740.212399104,740.212399104,740.212399104,740.212399104,740.212399104,740.212399104,740.212399104,740.212399104,740.212399104,740.212399104,740.212399104,740.212399104,740.212399104,740.212399104,740.212399104,740.212399104,740.212399104,740.212399104,740.212399104,740.212399104,740.212399104,740.212399104,740.212399104,740.212399104,740.212399104,740.212399104,740.212399104,740.212399104,740.212399104,740.212399104,740.212399104,740.212399104,740.212399104,740.212399104,740.212399104,740.212399104
4,durbinWatson,172.982705971,172.582705971,740.212399104,536.88999936,536.88999936,536.88999936,536.88999936,536.88999936,536.88999936,536.88999936,536.88999936,536.88999936,536.88999936,536.88999936,536.88999936,536.88999936,536.88999936,536.88999936,536.88999936,536.88999936,536.88999936,536.88999936,536.88999936,536.88999936,536.88999936,536.88999936,536.88999936,536.88999936,536.88999936,536.88999936,536.88999936,536.88999936,536.88999936,536.88999936,536.88999936,536.88999936,536.88999936,536.88999936,536.88999936,536.88999936,536.88999936,536.88999936,536.88999936,536.88999936,536.88999936,536.88999936,536.88999936,536.88999936,536.88999936,536.88999936,536.88999936,536.88999936,536.88999936,536.88999936,536.88999936,536.88999936,536.88999936,536.88999936,536.88999936,536.88999936,536.88999936,536.88999936,536.88999936,536.88999936,536.88999936,536.88999936,536.88999936,536.88999936,536.88999936,536.88999936,536.88999936,536.88999936,536.88999936,536.88999936,536.88999936,536.88999936,536.88999936,536.88999936,536.88999936,536.88999936,536.88999936,536.88999936,536.88999936,536.88999936,536.88999936,536.88999936,536.88999936,536.88999936,536.88999936,536.88999936,536.88999936,536.88999936,536.88999936,536.88999936,536.88999936,536.88999936,536.88999936,536.88999936
5,lag1,172.982705971,172.582705971,740.212399104,536.88999936,1041.86022308,1041.86022308,1041.86022308,1041.86022308,1041.86022308,1041.86022308,1041.86022308,1041.86022308,1041.86022308,1041.86022308,1041.86022308,1041.86022308,1041.86022308,1041.86022308,1041.86022308,1041.86022308,1041.86022308,1041.86022308,1041.86022308,1041.86022308,1041.86022308,1041.86022308,1041.86022308,1041.86022308,1041.86022308,1041.86022308,1041.86022308,1041.86022308,1041.86022308,1041.86022308,1041.86022308,1041.86022308,1041.86022308,1041.86022308,1041.86022308,1041.86022308,1041.86022308,1041.86022308,1041.86022308,1041.86022308,1041.86022308,1041.86022308,1041.86022308,1041.86022308,1041.86022308,1041.86022308,1041.86022308,1041.86022308,1041.86022308,1041.86022308,1041.86022308,1041.86022308,1041.86022308,1041.86022308,1041.86022308,1041.86022308,1041.86022308,1041.86022308,1041.86022308,1041.86022308,1041.86022308,1041.86022308,1041.86022308,1041.86022308,1041.86022308,1041.86022308,1041.86022308,1041.86022308,1041.86022308,1041.86022308,1041.86022308,1041.86022308,1041.86022308,1041.86022308,1041.86022308,1041.86022308,1041.86022308,1041.86022308,1041.86022308,1041.86022308,1041.86022308,1041.86022308,1041.86022308,1041.86022308,1041.86022308,1041.86022308,1041.86022308,1041.86022308,1041.86022308,1041.86022308,1041.86022308,1041.86022308,1041.86022308,1041.86022308
6,meanDeviation,172.982705971,172.582705971,740.212399104,536.88999936,1041.86022308,228.762399539,228.762399539,228.762399539,228.762399539,228.762399539,228.762399539,228.762399539,228.762399539,228.762399539,228.762399539,228.762399539,228.762399539,228.762399539,228.762399539,228.762399539,228.762399539,228.762399539,228.762399539,228.762399539,228.762399539,228.762399539,228.762399539,228.762399539,228.762399539,228.762399539,228.762399539,228.762399539,228.762399539,228.762399539,228.762399539,228.762399539,228.762399539,228.762399539,228.762399539,228.762399539,228.762399539,228.762399539,228.762399539,228.762399539,228.762399539,228.762399539,228.762399539,228.762399539,228.762399539,228.762399539,228.762399539,228.762399539,228.762399539,228.762399539,228.762399539,228.762399539,228.762399539,228.762399539,228.762399539,228.762399539,228.762399539,228.762399539,228.762399539,228.762399539,228.762399539,228.762399539,228.762399539,228.762399539,228.762399539,228.762399539,228.762399539,228.762399539,228.762399539,228.762399539,228.762399539,228.762399539,228.762399539,228.762399539,228.762399539,228.762399539,228.762399539,228.762399539,228.762399539,228.762399539,228.762399539,228.762399539,228.762399539,228.762399539,228.762399539,228.762399539,228.762399539,228.762399539,228.762399539,228.762399539,228.762399539,228.762399539,228.762399539,228.762399539
7,product,172.982705971,172.582705971,740.212399104,536.88999936,1041.86022308,228.762399539,102.510012518,102.510012518,102.510012518,102.510012518,102.510012518,102.510012518,102.510012518,102.510012518,102.510012518,102.510012518,102.510012518,102.510012518,102.510012518,102.510012518,102.510012518,102.510012518,102.510012518,102.510012518,102.510012518,102.510012518,102.510012518,102.510012518,102.510012518,102.510012518,102.510012518,102.510012518,102.510012518,102.510012518,102.510012518,102.510012518,102.510012518,102.510012518,102.510012518,102.510012518,102.510012518,102.510012518,102.510012518,102.510012518,102.510012518,102.510012518,102.510012518,102.510012518,102.510012518,102.510012518,102.510012518,102.510012518,102.510012518,102.510012518,102.510012518,102.510012518,102.510012518,102.510012518,102.510012518,102.510012518,102.510012518,102.510012518,102.510012518,102.510012518,102.510012518,102.510012518,102.510012518,102.510012518,102.510012518,102.510012518,102.510012518,102.510012518,102.510012518,102.510012518,102.510012518,102.510012518,102.510012518,102.510012518,102.510012518,102.510012518,102.510012518,102.510012518,102.510012518,102.510012518,102.510012518,102.510012518,102.510012518,102.510012518,102.510012518,102.510012518,102.510012518,102.510012518,102.510012518,102.510012518,102.510012518,102.510012518,102.510012518,102.510012518
8,weightedMean,172.982705971,172.582705971,740.212399104,536.88999936,1041.86022308,228.762399539,102.510012518,261.251999539,261.251999539,261.251999539,261.251999539,261.251999539,261.251999539,261.251999539,261.251999539,261.251999539,261.251999539,261.251999539,261.251999539,261.251999539,261.251999539,261.251999539,261.251999539,261.251999539,261.251999539,261.251999539,261.251999539,261.251999539,261.251999539,261.251999539,261.251999539,261.251999539,261.251999539,261.251999539,261.251999539,261.251999539,261.251999539,261.251999539,261.251999539,261.251999539,261.251999539,261.251999539,261.251999539,261.251999539,261.251999539,261.251999539,261.251999539,261.251999539,261.251999539,261.251999539,261.251999539,261.251999539,261.251999539,261.251999539,261.251999539,261.251999539,261.251999539,261.251999539,261.251999539,261.251999539,261.251999539,261.251999539,261.251999539,261.251999539,261.251999539,261.251999539,261.251999539,261.251999539,261.251999539,261.251999539,261.251999539,261.251999539,261.251999539,261.251999539,261.251999539,261.251999539,261.251999539,261.251999539,261.251999539,261.251999539,261.251999539,261.251999539,261.251999539,261.251999539,261.251999539,261.251999539,261.251999539,261.251999539,261.251999539,261.251999539,261.251999539,261.251999539,261.251999539,261.251999539,261.251999539,261.251999539,261.251999539,261.251999539
9,autoCorrelation,172.982705971,172.582705971,740.212399104,536.88999936,1041.86022308,228.762399539,102.510012518,261.251999539,491.542479206,491.542479206,491.542479206,491.542479206,491.542479206,491.542479206,491.542479206,491.542479206,491.542479206,491.542479206,491.542479206,491.542479206,491.542479206,491.542479206,491.542479206,491.542479206,491.542479206,491.542479206,491.542479206,491.542479206,491.542479206,491.542479206,491.542479206,491.542479206,491.542479206,491.542479206,491.542479206,491.542479206,491.542479206,491.542479206,491.542479206,491.542479206,491.542479206,491.542479206,491.542479206,491.542479206,491.542479206,491.542479206,491.542479206,491.542479206,491.542479206,491.542479206,491.542479206,491.542479206,491.542479206,491.542479206,491.542479206,491.542479206,491.542479206,491.542479206,491.542479206,491.542479206,491.542479206,491.542479206,491.542479206,491.542479206,491.542479206,491.542479206,491.542479206,491.542479206,491.542479206,491.542479206,491.542479206,491.542479206,491.542479206,491.542479206,491.542479206,491.542479206,491.542479206,491.542479206,491.542479206,491.542479206,491.542479206,491.542479206,491.542479206,491.542479206,491.542479206,491.542479206,491.542479206,491.542479206,491.542479206,491.542479206,491.542479206,491.542479206,491.542479206,491.542479206,491.542479206,491.542479206,491.542479206,491.542479206
10,binarySearchFromTo,172.982705971,172.582705971,740.212399104,536.88999936,1041.86022308,228.762399539,102.510012518,261.251999539,491.542479206,370.444851507,370.444851507,370.444851507,370.444851507,370.444851507,370.444851507,370.444851507,370.444851507,370.444851507,370.444851507,370.444851507,370.444851507,370.444851507,370.444851507,370.444851507,370.444851507,370.444851507,370.444851507,370.444851507,370.444851507,370.444851507,370.444851507,370.444851507,370.444851507,370.444851507,370.444851507,370.444851507,370.444851507,370.444851507,370.444851507,370.444851507,370.444851507,370.444851507,370.444851507,370.444851507,370.444851507,370.444851507,370.444851507,370.444851507,370.444851507,370.444851507,370.444851507,370.444851507,370.444851507,370.444851507,370.444851507,370.444851507,370.444851507,370.444851507,370.444851507,370.444851507,370.444851507,370.444851507,370.444851507,370.444851507,370.444851507,370.444851507,370.444851507,370.444851507,370.444851507,370.444851507,370.444851507,370.444851507,370.444851507,370.444851507,370.444851507,370.444851507,370.444851507,370.444851507,370.444851507,370.444851507,370.444851507,370.444851507,370.444851507,370.444851507,370.444851507,370.444851507,370.444851507,370.444851507,370.444851507,370.444851507,370.444851507,370.444851507,370.444851507,370.444851507,370.444851507,370.444851507,370.444851507,370.444851507
