sum,128.605000397,222.16,223.92,190.56,254.28,300.96,166.6,210.2,144.48,178.56,111.64,233.96,180.168,134.56,123.56,270.19958057,245.768,301.728,167.36,144.2,133.6,123.56,143.4,122.2,276.2,156.56,122.6,113.344,188.2,143.8,123.56,145.56,299.96,156.56,234.64,143.96,156.56,244.4,233.0,122.8,143.4,122.6,199.6,336.344,199.6,199.4,232.2,133.36,178.16,122.6,178.84,257.408,122.6,199.2,176.6,167.56,201.12,199.6,146.0,168.256,156.16,156.56
find_euc_dist,222.16,415.416631296,403.32,347.050816,462.2,550.99296,302.56,384.8576,264.2176,328.151448064,201.16,426.95104,325.304,245.4965504,224.830976,485.08,445.72,545.52,309.41978112,264.0576,244.6176,224.830976,261.2,223.2576,508.297216,287.839448064,222.8576,204.830976,343.2576,260.96,224.830976,266.59862016,548.539448064,285.350976,428.050816,262.0,285.490816,448.8064,424.8576,225.30304,261.2,222.8576,365.14304,612.35424,365.02304,365.30304,421.48,241.6,329.270436864,223.8176,323.56,466.72,224.2176,365.360128,325.144,307.0965504,368.594622464,365.14304,266.79862016,305.646912,287.175512064,287.839448064
find_max2,223.92,403.32,424.070296166,347.4736,464.056,544.84,300.8,382.16,263.48,322.72,201.64,423.12,322.2,242.72,222.72,484.52,441.4,545.72,304.056,262.16,242.16,222.72,263.36,222.16,502.96,283.12,224.56,205.104,342.16,260.8,222.72,263.12,543.92,282.32,428.1456,263.552,282.32,445.94304,423.36,223.896,262.4,225.68,363.76,607.224,365.344,363.896,430.2976,244.632,322.72,222.16,322.92,465.7584,222.16,362.56,321.4,302.72,362.72,362.96,264.44,303.176,282.56,283.12
weighted_average,190.56,347.050816,347.4736,302.160866611,395.77376,469.8037504,257.76,325.544,224.8576,279.050816,172.76,366.620941824,278.65344,209.95104,192.32704,414.12,378.76,466.0544,261.9067264,224.2576,207.8176,192.32704,221.6,189.8576,429.34304,244.650816,190.4576,176.22688,291.8576,221.6,192.32704,227.650816,466.050816,243.72704,371.593428173,223.112,243.72704,380.8064,361.4576,191.817216,221.6,190.4576,310.34304,523.982016,310.680128,310.817216,359.4,206.912,278.650816,190.8176,278.408,398.504,190.8176,309.94304,274.4,261.35104,313.050816,310.34304,229.44269056,261.0272,243.790976,244.650816
quantile,254.28,462.2,464.056,395.77376,547.728026726,623.8,346.96,438.6,301.36,369.4,232.72,485.4,371.2,277.2,253.8,556.28,510.36,626.44,347.2,300.4,276.6,253.8,300.76,253.6,576.16,323.2,253.4,231.28,392.0,300.4,253.8,300.2,623.2,323.0,490.176,302.112,323.2,507.4,484.56,254.4,300.76,253.4,415.16,694.68,415.76,416.36,486.2,277.928,369.4,253.8,372.48,535.08,253.6,415.4,371.584,347.0,415.4,415.16,302.12,347.52,322.8,323.2
entropy,300.96,550.99296,544.84,469.8037504,623.8,760.515801805,408.648,520.8752,357.9152,441.23424,272.56,578.9336704,438.8176,332.83424,306.88384,656.88,598.92,737.6,415.99296,357.9152,331.60064,305.83424,351.0,305.274816,681.9152,387.32224,303.5152,278.83424,465.9152,354.384,306.07424,360.88384,739.03424,387.23424,578.8635904,352.0,389.466570854,606.512,576.4752,303.5152,351.0,303.5152,495.4752,830.956416,492.9152,492.9152,569.56,326.6,443.88864,303.1152,437.824,626.16,303.5152,492.9152,433.96,414.07424,497.21088,495.4752,360.89408,415.80768,385.73504,387.32224
meanDeviation,166.6,302.56,300.8,257.76,346.96,408.648,235.165141709,285.4,196.36,243.52,154.5349504,318.36,244.024,181.76,166.36,368.400576,335.89344,410.08,226.36,196.56,180.8,166.36,197.384,165.8,378.68,213.5936,165.8,151.36,255.4,196.984,166.92,196.76,409.08,212.92,317.96,197.32,212.72,331.2,319.48,165.4,197.784,165.4,272.32,456.52,271.36,271.36,316.76,181.6,242.72,165.8,246.75104,348.984,166.2,271.56,243.944,228.12,274.9536,273.12,196.96,227.16,212.72,213.5936
insertion_sort,210.2,384.8576,382.16,325.544,438.6,520.8752,285.4,378.086333952,251.3072,306.544,190.4,401.544,305.2,231.2576,212.2576,457.2,419.2,513.8,289.0576,251.3072,232.96704,212.2576,247.8,213.8672,478.9072,269.2576,212.2576,193.2576,327.3072,248.76,212.2576,250.2576,516.6576,268.544,401.544,247.8,269.904,425.488,405.0672,213.56704,247.8,212.2576,347.6672,575.488,346.3072,346.3072,402.52,229.6,308.0576,212.51744,304.4,438.6,213.56704,346.3072,304.8,288.2576,345.2576,347.6672,250.2576,288.2576,269.2576,269.2576
scale,144.48,264.2176,263.48,224.8576,301.36,357.9152,196.36,251.3072,177.772354662,211.2576,131.2,276.2576,210.4,159.9712,146.5712,313.88,288.56,354.184,199.4416,175.91860992,161.0464,146.5712,169.6,149.6517248,330.2064,185.9712,147.44128,133.91392,226.584512,171.384,146.5712,172.9712,355.5712,184.8576,277.4576,170.16,185.6576,292.6912,281.51860992,148.584512,169.6,147.44128,242.27860992,396.05792,240.478528,241.214592,275.68,157.96,211.6576,146.9712,209.76,301.56,147.6464,239.87648,209.36,199.3712,237.2576,242.27860992,173.3712,198.54304,185.9712,185.9712
meanDifference,178.56,328.151448064,322.72,279.050816,369.4,441.23424,243.52,306.544,211.2576,266.837105869,161.56,342.95104,260.904,197.4965504,180.830976,389.816,357.496,438.12,245.5323904,211.4576,195.8176,180.830976,208.4,178.8576,405.577216,230.879448064,178.8576,164.830976,274.8576,208.4,180.830976,214.19862016,439.612235264,232.24460032,343.650816,209.2,231.638718464,358.4064,340.4576,179.94304,208.4,178.8576,292.34304,495.6838272,291.94304,291.94304,336.4,193.6,262.879448064,179.8176,259.96,372.736,179.8176,292.280128,259.1344,246.2965504,296.463448064,292.34304,214.39862016,245.466176,230.215512064,230.879448064
