sum,138.371857101,223.36,226.12,192.61,254.98,303.06,167.4,210.8,145.28,179.96,112.49,235.56,182.972,135.96,124.96,276.245580442,248.372,304.932,168.66,144.8,134.4,124.96,143.6,122.8,276.8,157.96,123.4,115.496,188.8,144.2,124.96,146.96,301.56,157.96,236.64,144.56,157.96,245.6,234.0,123.7,143.6,123.4,200.4,339.996,200.4,200.1,232.8,134.16,179.36,123.4,180.29,260.362,123.4,199.8,176.9,168.96,202.92,200.4,147.65,170.244,157.36,157.96
find_euc_dist,223.36,433.914700288,405.22,353.179936,463.3,561.13104,303.96,388.2176,267.3776,336.234050816,201.86,432.44256,328.556,250.7945856,229.336576,487.98,448.82,548.52,319.77403392,267.0176,247.9776,229.336576,261.8,225.8176,514.718336,295.646050816,225.2176,209.336576,345.8176,261.56,229.336576,273.07675136,556.696050816,290.131576,434.679936,263.0,290.719936,455.1344,428.2176,229.49056,261.8,225.2176,369.13056,621.80976,369.01056,369.49056,422.28,242.4,338.985430016,226.7776,325.46,470.32,227.3776,369.764448,328.196,313.1945856,377.449660416,369.13056,273.37675136,310.994592,294.216034816,295.646050816
find_max2,226.12,405.22,449.04965847,352.2316,466.294,547.74,301.2,383.36,265.43,324.32,202.49,424.92,323.3,244.32,224.32,487.02,442.1,548.82,306.444,263.36,243.36,224.32,265.16,223.36,504.56,284.92,226.96,208.256,343.36,261.2,224.32,264.92,546.12,283.72,432.8091,265.628,283.72,450.33056,425.16,226.084,263.6,228.88,365.76,611.676,368.496,366.084,436.8576,247.308,324.32,223.36,324.47,468.9604,223.36,363.96,322.1,304.32,364.32,364.56,266.99,305.064,283.96,284.92
weighted_average,192.61,353.179936,352.2316,317.749500467,398.93464,479.0177856,259.26,327.296,227.7176,285.179936,174.41,375.782040576,283.18496,214.94256,196.76656,417.57,381.26,470.1444,268.2863616,226.8176,210.7776,196.76656,221.9,192.2176,432.93056,250.579936,193.1176,181.53992,294.2176,221.9,196.76656,233.579936,472.179936,248.36656,385.907929613,224.438,248.36656,386.1344,364.6176,196.138336,221.9,193.1176,313.93056,535.229136,314.684448,315.138336,360.6,208.638,284.579936,193.7776,282.362,403.006,193.7776,313.33056,275.6,266.54256,319.179936,313.93056,237.40181696,265.8696,248.896576,250.579936
quantile,254.98,463.3,466.294,398.93464,567.385695846,625.2,348.06,439.4,302.66,370.1,234.32,486.6,372.8,277.8,254.2,558.48,512.66,629.34,348.3,301.25,276.9,254.2,301.76,253.9,576.86,323.8,253.6,231.98,392.5,301.1,254.2,300.8,624.3,323.5,494.604,304.133,323.8,508.1,485.46,255.1,301.76,253.6,415.86,697.08,416.76,417.66,487.95,278.997,370.1,254.2,375.08,538.48,253.9,416.25,373.736,348.0,416.1,415.86,303.92,349.02,323.2,323.8
entropy,303.06,561.13104,547.74,479.0177856,625.2,799.512809165,410.667,526.7952,363.2352,448.88976,273.96,588.9094656,443.2776,340.28976,315.19536,661.68,601.62,742.2,426.13104,363.2352,337.74816,313.28976,351.0,312.255936,687.2352,395.09676,308.6352,286.28976,471.2352,356.436,313.67976,369.19536,747.08976,394.88976,589.0011456,352.5,401.001570662,614.928,583.1952,308.6352,351.0,308.6352,502.1952,848.185536,498.2352,498.2352,570.96,327.9,455.02176,308.0352,441.276,628.86,308.6352,498.2352,435.06,421.67976,507.07692,502.1952,369.27312,425.09472,391.97856,395.09676
meanDeviation,167.4,303.96,301.2,259.26,348.06,410.667,248.395141325,285.6,197.16,245.52,158.9009856,320.16,246.426,182.76,167.16,375.262176,339.92496,412.98,227.16,197.46,181.2,167.16,198.936,166.2,380.88,216.2016,166.2,152.16,255.6,198.336,168.12,197.76,411.48,214.62,319.56,198.72,214.32,331.8,322.08,165.6,199.536,165.6,273.72,460.02,272.16,272.16,317.76,182.4,244.32,166.2,252.14256,351.336,166.8,272.46,246.396,229.92,278.3616,274.92,198.06,228.36,214.32,216.2016
insertion_sort,210.8,388.2176,383.36,327.296,439.4,526.7952,285.6,402.438178816,254.7232,308.296,190.6,403.296,305.8,233.8176,214.8176,457.8,419.8,514.2,292.0176,254.7232,237.10656,214.8176,248.2,217.6832,482.1232,271.8176,214.8176,195.8176,330.7232,249.76,214.8176,252.8176,519.4176,270.296,403.296,248.2,272.456,430.192,409.4832,217.50656,248.2,214.8176,351.8832,579.192,349.7232,349.7232,404.52,230.4,311.0176,215.60096,304.6,439.4,217.50656,349.7232,305.2,290.8176,347.8176,351.8832,252.8176,290.8176,271.8176,271.8176
scale,145.28,267.3776,265.43,227.7176,302.66,363.2352,197.16,254.7232,188.91302103,213.8176,131.8,278.8176,211.6,163.3392,149.7392,314.88,289.96,356.136,202.9536,183.08979712,165.3744,149.7392,169.9,156.1981952,334.7344,189.3392,151.50032,137.49568,232.112192,172.936,149.7392,176.3392,359.2392,187.2176,280.6176,170.86,188.4176,297.6592,289.48979712,154.112192,169.9,151.50032,250.24979712,401.19168,246.445248,248.133312,277.08,159.06,214.4176,150.3392,210.76,302.96,151.7744,245.19552,210.16,202.9392,239.8176,250.24979712,176.9392,201.73056,189.3392,189.3392
meanDifference,179.96,336.234050816,324.32,285.179936,370.1,448.88976,245.52,308.296,213.8176,280.944596685,162.46,348.44256,263.956,202.7945856,185.336576,393.204,360.484,441.57,251.0019456,214.1176,198.7776,185.336576,208.6,181.2176,410.398336,238.086050816,181.2176,169.336576,277.2176,208.6,185.336576,220.47675136,447.415055616,241.24548416,350.079936,209.8,239.936316416,363.5344,343.6176,183.33056,208.6,181.2176,295.93056,510.5915328,295.33056,295.33056,336.6,194.4,270.086050816,182.7776,262.06,375.224,182.7776,296.084448,261.0244,251.9945856,304.822050816,295.93056,220.77675136,250.243776,236.656034816,238.086050816
product,112.49,201.86,202.49,174.41,234.32,273.96,158.9009856,190.6,131.8,162.46,115.46822441,213.36,164.236,121.86,111.86,251.34456,224.9416,274.05,152.46,131.2,120.6,111.86,134.812,111.2,251.2,141.86,111.68,102.25,170.6,133.816,111.86,131.86,273.42,142.46,216.18,133.2244,142.46,221.2,214.92,111.2,135.592,110.9,182.76,306.75,181.5,181.8,213.36,121.29,161.86,110.6,170.60896,236.396,110.6,181.2,164.416,151.86,182.46,183.96,133.42,153.72,141.56,141.86
errorRate,235.56,432.44256,424.92,375.782040576,486.6,588.9094656,320.16,403.296,278.8176,348.44256,213.36,489.982212096,347.60496,263.24256,244.60992,513.3,469.44,577.2,325.66656,278.8176,258.7776,241.06656,274.8,236.2176,532.0176,305.84256,236.2176,220.06656,362.2176,274.2,241.06656,288.38592,581.24256,304.66656,461.435928576,274.8,304.66656,472.464,451.2288,237.4176,273.6,236.2176,386.3232,654.147456,384.4176,384.4176,441.6,255.0,347.84256,237.7776,345.876,490.74,237.7776,384.4176,339.78,326.84256,390.44256,386.3232,285.83424,324.11376,303.93696,305.84256
