sum,122.233334433,220.51,220.92,187.8225,253.305,297.96,165.4,209.3,143.355,176.61,110.4025,231.71,176.892,132.61,121.61,265.216666667,242.792,298.002,165.56,143.3,132.4,121.61,143.1,121.3,275.3,154.61,121.4,110.731,187.3,143.2,121.61,143.61,297.71,154.61,231.865,143.21,154.61,242.6,231.5,121.45,143.1,121.4,198.4,331.481,198.4,198.35,231.3,132.31,176.51,121.4,176.7025,253.9445,121.4,198.3,176.15,165.61,198.72,198.4,143.7125,165.72775,154.51,154.61
find_euc_dist,220.51,402.643455543,400.77,341.347531,460.55,542.01504,300.61,381.0431,260.8531,321.475375321,200.26,421.38631,321.191,240.9875321,220.876421,481.18,441.37,541.32,301.64443062,260.8431,240.9531,220.876421,260.3,220.6431,501.695431,281.419875321,220.5431,200.876421,340.6431,260.21,220.876421,261.19875321,541.594875321,281.002671,421.597531,260.5,280.987531,441.8764,421.0431,221.06431,260.3,220.5431,361.05431,602.49951,361.00931,361.06431,420.355,240.4,321.643207521,220.7531,320.86,461.62,220.8531,361.0648705,321.181,301.3875321,361.532086421,361.05431,261.24875321,301.033032,281.308764321,281.419875321
find_max2,220.92,400.77,404.587801235,341.6596,460.96525,541.09,300.2,380.51,260.8175,320.62,200.4025,420.72,320.55,240.62,220.62,481.07,440.35,541.37,300.92775,260.51,240.51,220.62,260.81,220.51,500.71,280.72,221.11,201.141,340.51,260.2,220.62,260.72,540.92,280.52,421.89538125,260.8205,280.52,441.25431,420.81,220.91775,260.6,221.33,360.91,601.611,361.231,360.91775,422.2831,241.0755,320.62,220.51,320.7075,461.370525,220.51,360.61,320.35,300.62,360.62,360.71,261.0275,300.72275,280.61,280.72
weighted_average,187.8225,341.347531,341.6596,291.29511111,392.0418275,461.0917321,255.66,323.531,221.7931,273.347531,170.6225,358.822075431,273.45321,205.13631,188.02531,409.4325,375.16,460.638275,256.2976531,221.6431,204.7531,188.02531,221.15,187.5431,425.85431,239.247531,187.6931,171.18892,289.5431,221.15,188.02531,222.247531,460.347531,239.12531,359.744267085,221.468,239.12531,375.3764,357.9431,187.915431,221.15,187.6931,306.85431,512.775231,306.9098705,306.915431,357.6,204.668,273.247531,187.7531,273.4445,392.7035,187.7531,306.75431,272.6,256.23631,307.347531,306.85431,222.57226531,256.1825375,239.086421,239.247531
quantile,253.305,460.55,460.96525,392.0418275,532.383209876,621.7,345.46,437.4,299.56,368.35,230.62,483.6,368.8,276.3,253.2,553.055,507.06,622.315,345.55,299.3125,276.15,253.2,299.41,253.15,575.26,322.3,253.1,230.305,391.25,299.35,253.2,299.3,621.55,322.25,484.6065,299.678625,322.3,506.35,483.36,253.35,299.41,253.1,414.26,691.155,414.41,414.56,483.7625,276.457625,368.35,253.2,369.03,530.43,253.15,414.3125,368.821,345.5,414.35,414.26,299.72,345.57,322.2,322.3
entropy,297.96,542.01504,541.09,461.0917321,621.7,734.382294062,405.865125,514.5962,352.3862,433.77951,270.61,569.3472871,433.5031,325.67951,298.89061,650.13,595.17,731.075,407.01504,352.3862,325.49741,298.67951,351.0,298.608531,676.3862,379.784635,298.2862,271.67951,460.3862,351.771,298.73201,352.89061,730.97951,379.77951,569.3028421,351.25,380.1142,596.708,568.9962,298.2862,351.0,298.2862,487.9962,814.081131,487.3862,487.3862,567.61,324.65,434.17626,298.1862,433.336,622.26,298.2862,487.3862,432.46,406.73201,488.109045,487.9962,352.89062,407.05272,379.50731,379.784635
meanDeviation,165.4,300.61,300.2,255.66,345.46,405.865125,226.6679,285.1,195.31,240.82,150.8209321,315.81,240.9235,180.41,165.31,361.657521,331.29321,406.18,225.31,195.36,180.2,165.31,195.521,165.2,375.83,210.7421,165.2,150.31,255.1,195.421,165.42,195.41,405.93,210.67,315.71,195.52,210.62,330.3,316.03,165.1,195.621,165.1,270.52,451.57,270.31,270.31,315.41,180.4,240.62,165.2,241.33631,345.921,165.3,270.36,240.881,225.72,271.0521,270.72,195.46,225.51,210.62,210.7421
insertion_sort,209.3,381.0431,380.51,323.531,437.4,514.5962,285.1,363.771505064,247.8542,304.531,190.1,399.531,304.3,228.6431,209.6431,456.3,418.3,513.2,285.8431,247.8542,228.96531,209.6431,247.2,209.9642,475.7542,266.6431,209.6431,190.6431,323.8542,247.41,209.6431,247.6431,513.7431,266.531,399.531,247.2,266.841,419.662,400.2642,209.86531,247.2,209.6431,343.1642,571.162,342.8542,342.8542,399.82,228.4,304.8431,209.65421,304.1,437.4,209.86531,342.8542,304.2,285.6431,342.6431,343.1642,247.6431,285.6431,266.6431,266.6431
scale,143.355,260.8531,260.8175,221.7931,299.56,352.3862,195.31,247.8542,170.445555555,208.6431,130.3,273.6431,208.6,156.7552,143.6552,312.455,286.61,351.721,195.8641,170.21085432,156.9664,143.6552,169.15,144.1997432,325.9764,182.7552,143.81632,130.710805,221.988632,169.521,143.6552,169.7552,351.9052,182.5431,273.9431,169.26,182.7431,287.3752,274.61085432,143.988632,169.15,143.81632,235.52085432,391.141805,235.195858,235.309752,273.655,156.46,208.7431,143.7552,208.41,299.61,143.8664,235.08752,208.31,195.8552,234.6431,235.52085432,169.8552,195.65431,182.7552,182.7552
meanDifference,176.61,321.475375321,320.62,273.347531,368.35,433.77951,240.82,304.531,208.6431,257.77901221,160.36,337.38631,257.091,192.9875321,176.876421,385.33775,353.31775,433.4325,240.9876421,208.6931,192.7531,176.876421,208.1,176.5431,401.075431,225.209875321,176.5431,160.876421,272.5431,208.1,176.876421,209.09875321,433.365430871,225.430426004,337.497531,208.3,225.322087421,353.2764,336.9431,176.75431,208.1,176.5431,288.85431,482.9174673,288.75431,288.75431,336.1,192.4,257.209875321,176.7531,256.96,369.15775,176.7531,288.8098705,256.718275,241.1875321,289.530875321,288.85431,209.14875321,241.030871,225.098764321,225.209875321
