sum,163.625272627,224.64,228.48,194.84,255.72,305.24,168.2,211.4,146.12,181.44,113.36,237.24,186.384,137.44,126.44,289.823019622,251.584,308.824,170.04,145.4,135.2,126.44,143.8,123.4,277.4,159.44,124.2,118.032,189.4,144.6,126.44,148.44,303.24,159.44,238.76,145.24,159.44,246.8,235.0,124.6,143.8,124.2,201.2,344.032,201.2,200.8,233.4,135.04,180.64,124.2,181.76,263.944,124.2,200.4,177.2,170.44,204.88,201.2,149.4,172.488,158.64,159.44
find_euc_dist,224.64,480.089645056,407.28,362.637184,464.4,576.97472,305.44,392.5056,271.5456,351.004187648,202.64,440.14848,332.272,259.6690432,236.507904,491.12,452.08,551.68,340.44823552,270.9056,252.3456,236.507904,262.4,229.3056,524.003584,310.028187648,228.5056,216.507904,349.3056,262.24,236.507904,284.53523456,571.428187648,297.587904,444.637184,264.0,299.197184,463.5904,432.5056,235.44448,262.4,228.5056,374.80448,634.74368,374.72448,375.44448,423.12,243.2,357.599746048,230.7456,327.44,474.08,231.5456,376.364032,331.632,322.8690432,394.110926848,374.80448,284.93523456,319.795328,307.076763648,310.028187648
find_max2,228.48,407.28,509.327987098,357.9136,468.688,550.96,301.6,384.64,267.52,326.08,203.36,426.88,324.4,246.08,226.08,489.68,442.8,552.08,309.088,264.64,244.64,226.08,267.04,224.64,506.24,286.88,229.44,211.872,344.64,261.6,226.08,266.88,548.48,285.28,437.8976,267.936,285.28,456.40448,427.04,228.448,264.8,232.32,367.84,616.752,372.032,368.448,444.6656,250.256,326.08,224.64,326.08,472.4384,224.64,365.44,322.8,306.08,366.08,366.24,269.76,307.168,285.44,286.88
weighted_average,194.84,362.637184,357.9136,356.618596045,402.84512,493.1362432,260.84,329.432,231.5056,294.637184,176.24,392.448875008,289.08288,222.14848,203.19648,421.28,383.84,474.6864,279.0361472,230.3056,214.7456,203.19648,222.2,195.5056,438.20448,259.837184,196.7056,189.44576,297.5056,222.2,203.19648,242.837184,481.637184,254.99648,414.223964467,225.976,254.99648,393.5904,368.7056,203.083584,222.2,196.7056,319.20448,551.456384,320.844032,322.083584,361.8,210.576,293.837184,197.7456,286.944,408.072,197.7456,318.40448,276.8,273.94848,328.637184,319.20448,251.34891776,272.728,256.747904,259.837184
quantile,255.72,464.4,468.688,402.84512,610.094529434,626.6,349.24,440.2,304.04,370.8,236.08,487.8,374.4,278.4,254.6,560.72,515.04,632.36,349.4,302.2,277.2,254.6,302.84,254.2,577.64,324.4,253.8,232.72,393.0,301.8,254.6,301.4,625.4,324.0,499.688,306.536,324.4,508.8,486.44,255.8,302.84,253.8,416.64,699.52,417.84,419.04,489.8,280.144,370.8,254.6,377.92,542.12,254.2,417.2,376.192,349.0,416.8,416.64,305.88,350.68,323.6,324.4
entropy,305.24,576.97472,550.96,493.1362432,626.6,904.231277875,412.824,534.6512,370.4112,459.86368,275.44,604.0808832,448.7456,351.06368,327.22528,666.72,604.48,747.0,441.97472,370.4112,346.51008,324.06368,351.0,322.789184,694.4112,406.24768,315.6112,297.06368,478.4112,358.792,324.62368,381.22528,758.46368,405.86368,604.6255232,353.0,425.241729434,625.296,591.8512,315.6112,351.0,315.6112,510.8512,873.030784,505.4112,505.4112,572.44,329.2,472.80128,314.8112,445.152,631.64,315.6112,505.4112,436.24,432.62368,521.94176,510.8512,381.55296,438.82656,400.74048,406.24768
meanDeviation,168.2,305.44,301.6,260.84,349.24,412.824,283.515458867,285.8,198.04,247.68,166.3314432,322.04,249.152,183.84,168.04,385.349504,345.24288,416.12,228.04,198.44,181.6,168.04,200.792,166.6,383.32,219.5936,166.6,153.04,255.8,199.992,169.48,198.84,414.12,216.48,321.24,200.28,216.08,332.4,324.92,165.8,201.592,165.8,275.28,463.68,273.04,273.04,318.84,183.2,246.08,166.6,259.74848,353.992,167.4,273.44,249.232,231.88,282.6336,276.88,199.24,229.64,216.08,219.5936
insertion_sort,211.4,392.5056,384.64,329.432,440.2,534.6512,285.8,478.131364352,259.4672,310.432,190.8,405.432,306.4,237.3056,218.3056,458.4,420.4,514.6,295.9056,259.4672,243.15648,218.3056,248.6,222.9072,486.6672,275.3056,218.3056,199.3056,335.4672,250.84,218.3056,256.3056,523.1056,272.432,405.432,248.6,275.472,435.664,415.3072,223.35648,248.6,218.3056,357.5072,583.664,354.4672,354.4672,406.68,231.2,314.9056,220.19488,304.8,440.2,223.35648,354.4672,305.6,294.3056,351.3056,357.5072,256.3056,294.3056,275.3056,275.3056
scale,146.12,271.5456,267.52,231.5056,304.04,370.4112,198.04,259.4672,217.547045786,217.3056,132.4,282.3056,212.8,168.1792,154.3792,315.92,291.44,358.392,207.6976,196.24846592,171.7504,154.3792,170.2,167.5517824,341.3904,194.1792,157.79616,142.92864,241.380928,174.792,154.3792,181.1792,364.3792,190.5056,284.7056,171.64,192.1056,304.2592,303.44846592,163.380928,170.2,157.79616,264.28846592,408.56064,255.919232,259.637888,278.52,160.24,218.1056,155.1792,211.84,304.44,157.9504,253.40736,211.04,207.9792,243.3056,264.28846592,181.9792,206.60448,194.1792,194.1792
meanDifference,181.44,351.004187648,326.08,294.637184,370.8,459.86368,247.68,310.432,217.3056,318.316229427,163.44,356.14848,267.472,211.6690432,192.507904,396.928,363.648,445.28,260.4063232,217.7056,202.7456,192.507904,208.8,184.5056,417.923584,251.788187648,184.5056,176.507904,280.5056,208.8,192.507904,231.73523456,462.168757248,259.0926848,359.837184,210.4,256.133070848,370.7904,347.7056,188.40448,208.8,184.5056,301.20448,536.2062336,300.40448,300.40448,336.8,195.2,283.788187648,186.7456,264.24,377.808,186.7456,302.044032,263.2064,261.2690432,319.980187648,301.20448,232.13523456,257.567104,248.836763648,251.788187648
