sum,147.737320128,223.99,227.28,193.7025,255.345,304.14,167.8,211.1,145.695,180.69,112.9225,236.39,184.596,136.69,125.69,281.454534651,249.896,306.786,169.34,145.1,134.8,125.69,143.7,123.1,277.1,158.69,123.8,116.713,189.1,144.4,125.69,147.69,302.39,158.69,237.685,144.89,158.69,246.2,234.5,124.15,143.7,123.8,200.8,341.963,200.8,200.45,233.1,134.59,179.99,123.8,181.0225,262.0685,123.8,200.1,177.05,169.69,203.88,200.8,148.5125,171.33325,157.99,158.69
find_euc_dist,223.99,451.211518365,406.23,357.383359,463.85,568.17528,304.69,390.2291,269.3191,342.431747527,202.24,435.96637,330.353,254.6433623,232.502189,489.52,450.43,550.08,328.25305182,268.8291,250.0191,232.502189,262.1,227.4291,518.907259,301.665247527,226.7291,212.502189,347.4291,261.89,232.502189,277.95035361,562.890247527,293.438439,439.133359,263.5,294.443359,459.0484,430.2291,232.20037,262.1,226.7291,371.71037,627.76557,371.60537,372.20037,422.695,242.8,346.698764127,228.6191,326.44,472.18,229.3191,372.7188145,329.863,317.4433623,384.389520827,371.71037,278.30035361,314.837508,299.606428527,301.665247527
find_max2,227.28,406.23,471.619008271,354.9436,467.47075,549.31,301.4,383.99,266.4575,325.18,202.9225,425.88,323.85,245.18,225.18,488.33,442.45,550.43,307.73325,263.99,243.99,225.18,266.09,223.99,505.39,285.88,228.19,210.003,343.99,261.4,225.18,265.88,547.28,284.48,435.29863125,266.7515,284.48,453.11037,426.09,227.24325,264.2,230.57,366.79,614.133,370.213,367.24325,440.5891,248.7465,325.18,223.99,325.2675,470.661525,223.99,364.69,322.45,305.18,365.18,365.39,268.3475,306.08825,284.69,285.88
weighted_average,193.7025,357.383359,354.9436,332.306177739,400.7823425,485.2955623,260.04,328.313,229.4791,289.383359,175.3025,382.771449837,285.92727,218.21637,199.68337,419.3925,382.54,472.354775,272.9272513,228.4291,212.6191,199.68337,222.05,193.7291,435.31037,254.683359,194.7791,185.09704,295.7291,222.05,199.68337,237.683359,476.383359,251.38337,397.38716169,225.179,251.38337,389.5484,366.5291,199.187259,222.05,194.7791,316.31037,542.581059,317.4238145,318.187259,361.2,209.579,288.683359,195.6191,284.5685,405.4655,195.6191,315.61037,276.2,269.91637,323.383359,316.31037,243.33157591,268.9971125,252.392189,254.683359
quantile,255.345,463.85,467.47075,400.7823425,584.079172714,625.9,348.64,439.8,303.34,370.45,235.18,487.2,373.6,278.1,254.4,559.595,513.84,630.835,348.85,301.7125,277.05,254.4,302.29,254.05,577.24,324.1,253.7,232.345,392.75,301.45,254.4,301.1,624.85,323.75,497.0595,305.283375,324.1,508.45,485.94,255.45,302.29,253.7,416.24,698.295,417.29,418.34,488.8625,279.560375,370.45,254.4,376.47,540.27,254.05,416.7125,374.923,348.5,416.45,416.24,304.88,349.83,323.4,324.1
entropy,304.14,568.17528,549.31,485.2955623,625.9,837.591450563,411.727875,530.4482,366.5582,453.88557,274.69,595.6661473,445.8691,345.18557,320.65867,664.17,603.03,744.575,433.17528,366.5582,341.73947,318.18557,351.0,316.966359,690.5582,400.173445,311.8582,291.18557,474.5582,357.573,318.65807,374.65867,752.28557,399.88557,595.9367323,352.75,410.549001977,619.844,587.2482,311.8582,351.0,311.8582,506.2482,859.462959,501.5582,501.5582,571.69,328.55,462.87462,311.1582,443.158,630.24,311.8582,501.5582,435.64,426.65807,513.753915,506.2482,374.82674,431.29284,395.98937,400.173445
meanDeviation,167.8,304.69,301.4,260.04,348.64,411.727875,261.317503954,285.7,197.59,246.58,162.1037623,321.09,247.7455,183.29,167.59,379.805289,342.38727,414.52,227.59,197.94,181.4,167.59,199.823,166.4,382.07,217.7861,166.4,152.59,255.7,199.123,168.78,198.29,412.77,215.53,320.39,199.48,215.18,332.1,323.47,165.7,200.523,165.7,274.48,461.83,272.59,272.59,318.29,182.8,245.18,166.4,255.61637,352.623,167.1,272.94,247.763,230.88,280.3761,275.88,198.64,228.99,215.18,217.7861
insertion_sort,211.1,390.2291,383.99,328.313,439.8,530.4482,285.7,428.788168718,256.9022,309.313,190.7,404.313,306.1,235.4291,216.4291,458.1,420.1,514.4,293.8291,256.9022,239.84337,216.4291,248.4,220.0922,484.2022,273.4291,216.4291,197.4291,332.9022,250.29,216.4291,254.4291,521.1291,271.313,404.313,248.4,273.903,432.826,412.1922,220.14337,248.4,216.4291,354.4922,581.326,351.9022,351.9022,405.58,230.8,312.8291,217.67027,304.7,439.8,220.14337,351.9022,305.4,292.4291,349.4291,354.4922,254.4291,292.4291,273.4291,273.4291
scale,145.695,269.3191,266.4575,229.4791,303.34,366.5582,197.59,256.9022,199.553914187,215.4291,132.1,280.4291,212.2,165.5452,151.8452,315.395,290.69,357.223,205.1521,188.62410492,168.2584,151.8452,170.05,161.0676356,337.7484,191.5452,154.30444,139.935835,236.144108,173.823,151.8452,178.5452,361.5952,188.7291,282.5291,171.24,190.1291,300.7252,295.42410492,158.144108,170.05,154.30444,256.21410492,404.548835,250.631377,253.143348,277.795,159.64,216.1291,152.5452,211.29,303.69,154.5584,248.85764,210.59,205.2452,241.4291,256.21410492,179.2452,203.91037,191.5452,191.5452
meanDifference,180.69,342.431747527,325.18,289.383359,370.45,453.88557,246.58,309.313,215.4291,294.716328564,162.94,351.96637,265.653,206.6433623,188.502189,395.02325,362.04325,443.3925,255.0515323,215.7791,200.6191,188.502189,208.7,182.7291,413.727259,243.775247527,182.7291,172.502189,278.7291,208.7,188.502189,225.25035361,453.545834177,248.564821461,354.433359,210.1,246.617169827,366.8484,345.5291,185.61037,208.7,182.7291,298.31037,521.5982259,297.61037,297.61037,336.7,194.8,275.775247527,184.6191,263.14,376.50325,184.6191,298.7238145,262.074775,256.0433623,311.198247527,298.31037,225.60035361,253.505639,241.716428527,243.775247527
