sum,191.801144809,225.31,229.72,196.0225,256.105,306.36,168.6,211.7,146.555,182.21,113.8025,238.11,188.348,138.21,127.21,304.121364235,253.448,311.058,170.76,145.7,135.6,127.21,143.9,123.7,277.7,160.21,124.6,119.459,189.7,144.8,127.21,149.21,304.11,160.21,239.865,145.61,160.21,247.4,235.5,125.05,143.9,124.6,201.6,346.209,201.6,201.15,233.7,135.51,181.31,124.6,182.5025,266.0005,124.6,200.7,177.35,171.21,205.92,201.6,150.3125,173.70975,159.31,160.21
find_euc_dist,225.31,530.548119391,408.37,369.226411,464.95,587.92896,306.21,395.0831,274.0931,363.113180609,203.06,445.11279,334.319,266.2761489,241.580821,492.78,453.77,553.32,358.16730582,273.2831,254.9931,241.580821,262.7,231.4831,530.262311,321.893680609,230.5831,221.580821,351.4831,262.61,241.580821,293.54853401,583.468680609,302.807071,451.476411,264.5,305.266411,468.8684,435.0831,239.33479,262.7,230.5831,378.52479,642.92199,378.47979,379.33479,423.555,243.6,373.259926409,233.1931,328.46,476.02,234.0931,380.8835505,333.509,329.8761489,407.974108509,378.52479,293.99853401,326.207352,317.676649609,321.893680609
find_max2,229.72,408.37,576.248227011,361.1716,469.94725,552.69,301.8,385.31,268.6175,327.02,203.8025,427.92,324.95,247.02,227.02,491.07,443.15,553.77,310.50975,265.31,245.31,227.02,268.01,225.31,507.11,287.92,230.71,213.869,345.31,261.8,227.02,267.92,549.72,286.12,440.60938125,269.1845,286.12,460.32479,428.01,229.69975,265.4,234.13,368.91,619.539,373.959,369.69975,449.1231,251.8395,327.02,225.31,326.9075,474.298525,225.31,366.21,323.15,307.02,367.02,367.11,271.2275,308.30475,286.21,287.92
weighted_average,196.0225,369.226411,361.1716,399.147209374,405.1554475,503.0043489,261.66,330.659,233.8331,301.226411,177.2225,406.172644719,292.73969,226.86279,207.42379,423.2325,385.16,477.148275,287.1546699,232.4831,217.1931,207.42379,222.35,197.5831,441.72479,266.326411,198.9331,194.76188,299.5831,222.35,207.42379,249.326411,488.226411,259.32379,439.927190445,226.832,259.32379,398.3684,371.1831,208.082311,222.35,198.9331,322.72479,562.206111,325.1285505,327.082311,362.4,211.632,300.326411,200.1931,289.5005,410.8315,200.1931,321.82479,277.4,278.76279,335.226411,322.72479,262.38170291,277.1826375,262.190821,266.326411
quantile,256.105,464.95,469.94725,405.1554475,652.887576156,627.3,349.86,440.6,304.76,371.15,237.02,488.4,375.2,278.7,254.8,561.855,516.26,633.915,349.95,302.7125,277.35,254.8,303.41,254.35,578.06,324.7,253.9,233.105,393.25,302.15,254.8,301.7,625.95,324.25,502.4985,307.897625,324.7,509.15,486.96,256.15,303.41,253.9,417.06,700.755,418.41,419.76,490.7625,280.748625,371.15,254.8,379.43,544.03,254.35,417.7125,377.549,349.5,417.15,417.06,306.92,351.57,323.8,324.7
entropy,306.36,587.92896,552.69,503.0043489,627.3,1027.0379839,413.956125,539.4762,374.8662,467.00199,276.21,614.6471439,451.9431,358.10199,335.09709,669.33,605.97,749.475,452.92896,374.8662,352.20789,331.10199,351.0,330.015411,698.8662,413.498115,319.9662,304.10199,482.8662,360.099,331.75449,389.09709,765.80199,413.00199,615.5899389,353.25,449.295246352,631.332,597.0762,319.9662,351.0,319.9662,516.0762,889.360011,509.8662,509.8662,573.21,329.85,485.31114,319.0662,447.264,633.06,319.9662,509.8662,436.86,439.75449,531.949005,516.0762,389.68758,447.96168,406.36179,413.498115
meanDeviation,168.6,306.21,301.8,261.66,349.86,413.956125,323.269992704,285.9,198.51,248.82,171.9615489,323.01,250.6515,184.41,168.51,392.145921,348.57969,417.78,228.51,198.96,181.8,168.51,201.849,166.8,384.63,221.6541,166.8,153.51,255.9,200.949,170.22,199.41,415.53,217.47,322.11,201.12,217.02,332.7,326.43,165.9,202.749,165.9,276.12,465.57,273.51,273.51,319.41,183.6,247.02,166.8,264.66279,355.449,167.7,273.96,250.809,232.92,285.1641,277.92,199.86,230.31,217.02,221.6541
insertion_sort,211.7,395.0831,385.31,330.659,440.6,539.4762,285.9,574.00016748,262.4782,311.659,190.9,406.659,306.7,239.4831,220.4831,458.7,420.7,514.8,298.2831,262.4782,247.16379,220.4831,248.8,226.1882,489.5782,277.4831,220.4831,201.4831,338.4782,251.41,220.4831,258.4831,525.3831,273.659,406.659,248.8,277.169,438.718,418.8882,227.26379,248.8,220.4831,360.9882,586.218,357.4782,357.4782,407.82,231.6,317.2831,223.26869,304.9,440.6,227.26379,357.4782,305.8,296.4831,353.4831,360.9882,258.4831,296.4831,277.4831,277.4831
scale,146.555,274.0931,268.6175,233.8331,304.76,374.8662,198.51,262.4782,249.356516547,219.4831,132.7,284.4831,213.4,171.3072,157.4072,316.455,292.21,359.649,210.6321,206.91283912,175.9584,157.4072,170.35,176.2565768,345.7684,197.3072,162.13328,146.578045,248.182952,175.849,157.4072,184.3072,367.6572,192.5831,287.1831,172.06,194.3831,308.3272,314.51283912,170.182952,170.35,162.13328,275.42283912,413.337045,262.594638,268.069032,279.255,160.86,220.3831,158.3072,212.41,305.21,162.0584,259.04448,211.51,211.2072,245.4831,275.42283912,185.2072,209.92479,197.3072,197.3072
meanDifference,182.21,363.113180609,327.02,301.226411,371.15,467.00199,248.82,311.659,219.4831,360.405525714,163.96,361.11279,269.419,218.2761489,197.580821,398.91975,365.29975,447.2325,267.5227389,219.9331,205.1931,197.580821,208.9,186.5831,423.242311,263.283680609,186.5831,181.580821,282.5831,208.9,197.580821,240.64853401,474.531344559,274.489856214,366.576411,210.7,269.895549509,375.4684,350.1831,191.82479,208.9,186.5831,304.72479,555.7497177,303.82479,303.82479,336.9,195.6,295.283680609,189.1931,265.36,379.13975,189.1931,306.2285505,264.428275,268.0761489,332.332680609,304.72479,241.09853401,262.643271,259.066649609,263.283680609
